action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,323800,17702837,[],CHEMBL3887218,"Scintillation Proximity Assay (SPA) Assay: SPA membrane binding assay was used to identify inhibitors of [33P] 2MeS-ADP binding to cloned human P2Yi receptors (The P2Yi receptor membranes were provided by Biology and the cloning of the receptor and P2Yi receptor membrane preparation is same as described by Biology). Binding reactions were performed in 384- well OptiPlates (PerkinElmer Life Sciences, Cat # 6007299) in a volume of 50 ui containing -15 fmol of P2Y1 receptor (1.7 ug of total protein), 0.3 nM [33P] 2MeS-ADP(PerkinElmer; 2,000 Ci/mmol), various concentrations of the test compound (usually between 10 uM and 160 pM) in Buffer B containing 1% DMSO in assay buffer (15 mM, HEPES, 145 mM potassium chloride, 5 mM sodium Chloride, 5 mM EDTA, 0.1 mM MgCl2, pH 7.4) and 100 ug of SPA bead (WGA polystyrene Image beads, #RPNQ 0260V, Amersham). Reactions were allowed to proceed to completion at room temperature for 1 hour followed by centrifugation of the plate for 5 min.",B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1ccc(C(F)(F)F)cn1)c1c(O)ccc(Cl)c12,,,CHEMBL3886218,,2015,"{'bei': '14.05', 'le': '0.28', 'lle': '-0.07', 'sei': '14.83'}",CHEMBL3911187,,CHEMBL3911187,7.66,0,http://www.openphacts.org/units/Nanomolar,2836968,=,37,1,=,,IC50,nM,,22.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,22.0
,323801,17702838,[],CHEMBL3887218,"Scintillation Proximity Assay (SPA) Assay: SPA membrane binding assay was used to identify inhibitors of [33P] 2MeS-ADP binding to cloned human P2Yi receptors (The P2Yi receptor membranes were provided by Biology and the cloning of the receptor and P2Yi receptor membrane preparation is same as described by Biology). Binding reactions were performed in 384- well OptiPlates (PerkinElmer Life Sciences, Cat # 6007299) in a volume of 50 ui containing -15 fmol of P2Y1 receptor (1.7 ug of total protein), 0.3 nM [33P] 2MeS-ADP(PerkinElmer; 2,000 Ci/mmol), various concentrations of the test compound (usually between 10 uM and 160 pM) in Buffer B containing 1% DMSO in assay buffer (15 mM, HEPES, 145 mM potassium chloride, 5 mM sodium Chloride, 5 mM EDTA, 0.1 mM MgCl2, pH 7.4) and 100 ug of SPA bead (WGA polystyrene Image beads, #RPNQ 0260V, Amersham). Reactions were allowed to proceed to completion at room temperature for 1 hour followed by centrifugation of the plate for 5 min.",B,,,BAO_0000190,BAO_0000019,assay format,COC(=O)c1ccc(O)c2c1C1(CCN(CC(C)(C)C)CC1)CN2c1ccccc1Nc1nnc(-c2ccc(C(F)(F)F)cc2)s1,,,CHEMBL3886218,,2015,"{'bei': '12.42', 'le': '0.24', 'lle': '0.11', 'sei': '8.92'}",CHEMBL3926419,,CHEMBL3926419,8.10,0,http://www.openphacts.org/units/Nanomolar,2836969,=,37,1,=,,IC50,nM,,8.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,8.0
,323802,17702839,[],CHEMBL3887218,"Scintillation Proximity Assay (SPA) Assay: SPA membrane binding assay was used to identify inhibitors of [33P] 2MeS-ADP binding to cloned human P2Yi receptors (The P2Yi receptor membranes were provided by Biology and the cloning of the receptor and P2Yi receptor membrane preparation is same as described by Biology). Binding reactions were performed in 384- well OptiPlates (PerkinElmer Life Sciences, Cat # 6007299) in a volume of 50 ui containing -15 fmol of P2Y1 receptor (1.7 ug of total protein), 0.3 nM [33P] 2MeS-ADP(PerkinElmer; 2,000 Ci/mmol), various concentrations of the test compound (usually between 10 uM and 160 pM) in Buffer B containing 1% DMSO in assay buffer (15 mM, HEPES, 145 mM potassium chloride, 5 mM sodium Chloride, 5 mM EDTA, 0.1 mM MgCl2, pH 7.4) and 100 ug of SPA bead (WGA polystyrene Image beads, #RPNQ 0260V, Amersham). Reactions were allowed to proceed to completion at room temperature for 1 hour followed by centrifugation of the plate for 5 min.",B,,,BAO_0000190,BAO_0000019,assay format,COC(=O)c1ccc(O)c2c1C1(CCN(CC(C)(C)C)CC1)CN2c1ccccc1Nc1nnc(-c2ccc(C(C)(C)C)cc2)s1,,,CHEMBL3886218,,2015,"{'bei': '12.65', 'le': '0.24', 'lle': '-0.17', 'sei': '8.92'}",CHEMBL3263069,,CHEMBL3263069,8.10,0,http://www.openphacts.org/units/Nanomolar,2836970,=,37,1,=,,IC50,nM,,8.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,8.0
,323803,17702840,[],CHEMBL3887218,"Scintillation Proximity Assay (SPA) Assay: SPA membrane binding assay was used to identify inhibitors of [33P] 2MeS-ADP binding to cloned human P2Yi receptors (The P2Yi receptor membranes were provided by Biology and the cloning of the receptor and P2Yi receptor membrane preparation is same as described by Biology). Binding reactions were performed in 384- well OptiPlates (PerkinElmer Life Sciences, Cat # 6007299) in a volume of 50 ui containing -15 fmol of P2Y1 receptor (1.7 ug of total protein), 0.3 nM [33P] 2MeS-ADP(PerkinElmer; 2,000 Ci/mmol), various concentrations of the test compound (usually between 10 uM and 160 pM) in Buffer B containing 1% DMSO in assay buffer (15 mM, HEPES, 145 mM potassium chloride, 5 mM sodium Chloride, 5 mM EDTA, 0.1 mM MgCl2, pH 7.4) and 100 ug of SPA bead (WGA polystyrene Image beads, #RPNQ 0260V, Amersham). Reactions were allowed to proceed to completion at room temperature for 1 hour followed by centrifugation of the plate for 5 min.",B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1nnc(-c3ccc(C(F)(F)F)cc3)s1)c1c(O)ccc(C#N)c12,,,CHEMBL3886218,,2015,"{'bei': '13.77', 'le': '0.26', 'lle': '0.44', 'sei': '9.65'}",CHEMBL3920135,,CHEMBL3920135,8.52,0,http://www.openphacts.org/units/Nanomolar,2836971,=,37,1,=,,IC50,nM,,3.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,3.0
,323804,17702841,[],CHEMBL3887218,"Scintillation Proximity Assay (SPA) Assay: SPA membrane binding assay was used to identify inhibitors of [33P] 2MeS-ADP binding to cloned human P2Yi receptors (The P2Yi receptor membranes were provided by Biology and the cloning of the receptor and P2Yi receptor membrane preparation is same as described by Biology). Binding reactions were performed in 384- well OptiPlates (PerkinElmer Life Sciences, Cat # 6007299) in a volume of 50 ui containing -15 fmol of P2Y1 receptor (1.7 ug of total protein), 0.3 nM [33P] 2MeS-ADP(PerkinElmer; 2,000 Ci/mmol), various concentrations of the test compound (usually between 10 uM and 160 pM) in Buffer B containing 1% DMSO in assay buffer (15 mM, HEPES, 145 mM potassium chloride, 5 mM sodium Chloride, 5 mM EDTA, 0.1 mM MgCl2, pH 7.4) and 100 ug of SPA bead (WGA polystyrene Image beads, #RPNQ 0260V, Amersham). Reactions were allowed to proceed to completion at room temperature for 1 hour followed by centrifugation of the plate for 5 min.",B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1nnc(-c3ccc(C(C)(C)C)cc3)s1)c1c(O)ccc(C#N)c12,,,CHEMBL3886218,,2015,"{'bei': '13.18', 'le': '0.25', 'lle': '-0.35', 'sei': '9.06'}",CHEMBL3263068,,CHEMBL3263068,8.00,0,http://www.openphacts.org/units/Nanomolar,2836972,=,37,1,=,,IC50,nM,,10.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,10.0
,,18049706,[],CHEMBL4011251,Antagonist activity at human P2Y1 receptor transfected in human 1321N1 cells assessed as inhibition of ADP-activated intracellular calcium mobilization preincubated for 30 mins followed by ADP addition by fluo-4-dye based fluorescence assay,F,,,BAO_0000190,BAO_0000219,cell-based format,Nc1c(S(=O)(=O)[O-])cc(Nc2ccccc2)c2c1C(=O)c1ccccc1C2=O.[Na+],,,CHEMBL4007497,J Med Chem,2017,,CHEMBL256057,ACID BLUE 25,CHEMBL1206272,4.75,0,http://www.openphacts.org/units/Nanomolar,2991162,=,1,1,=,,IC50,nM,,17600.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,17.6
,,18049707,[],CHEMBL4011251,Antagonist activity at human P2Y1 receptor transfected in human 1321N1 cells assessed as inhibition of ADP-activated intracellular calcium mobilization preincubated for 30 mins followed by ADP addition by fluo-4-dye based fluorescence assay,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc(Nc2cc(S(=O)(=O)[O-])c(N)c3c2C(=O)c2ccccc2C3=O)ccc1O.[Na+],,,CHEMBL4007497,J Med Chem,2017,,CHEMBL4069492,,CHEMBL4117118,5.12,0,http://www.openphacts.org/units/Nanomolar,2991198,=,1,1,=,,IC50,nM,,7650.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,7.65
,,18049708,[],CHEMBL4011251,Antagonist activity at human P2Y1 receptor transfected in human 1321N1 cells assessed as inhibition of ADP-activated intracellular calcium mobilization preincubated for 30 mins followed by ADP addition by fluo-4-dye based fluorescence assay,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(Sc2ccc(Nc3cc(S(=O)(=O)[O-])c(N)c4c3C(=O)c3ccccc3C4=O)cc2)c(C)c1.[Na+],,,CHEMBL4007497,J Med Chem,2017,,CHEMBL4087247,,CHEMBL4116405,5.26,0,http://www.openphacts.org/units/Nanomolar,2991217,=,1,1,=,,IC50,nM,,5480.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,5.48
,,18049709,[],CHEMBL4011251,Antagonist activity at human P2Y1 receptor transfected in human 1321N1 cells assessed as inhibition of ADP-activated intracellular calcium mobilization preincubated for 30 mins followed by ADP addition by fluo-4-dye based fluorescence assay,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(C)c(Sc2ccc(Nc3cc(S(=O)(=O)[O-])c(N)c4c3C(=O)c3ccccc3C4=O)cc2)c1.[Na+],,,CHEMBL4007497,J Med Chem,2017,,CHEMBL4081274,,CHEMBL4116838,5.57,0,http://www.openphacts.org/units/Nanomolar,2991218,=,1,1,=,,IC50,nM,,2720.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,2.72
,,18049710,[],CHEMBL4011251,Antagonist activity at human P2Y1 receptor transfected in human 1321N1 cells assessed as inhibition of ADP-activated intracellular calcium mobilization preincubated for 30 mins followed by ADP addition by fluo-4-dye based fluorescence assay,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(Sc2ccc(Nc3cc(S(=O)(=O)[O-])c(N)c4c3C(=O)c3ccccc3C4=O)cc2)cc1C.[Na+],,,CHEMBL4007497,J Med Chem,2017,,CHEMBL4099292,,CHEMBL4116316,5.34,0,http://www.openphacts.org/units/Nanomolar,2991219,=,1,1,=,,IC50,nM,,4550.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,4.55
,,18049711,[],CHEMBL4011251,Antagonist activity at human P2Y1 receptor transfected in human 1321N1 cells assessed as inhibition of ADP-activated intracellular calcium mobilization preincubated for 30 mins followed by ADP addition by fluo-4-dye based fluorescence assay,F,,,BAO_0000190,BAO_0000219,cell-based format,Nc1c(S(=O)(=O)[O-])cc(Nc2ccc(SCc3cccnc3)cc2)c2c1C(=O)c1ccccc1C2=O.[Na+],,,CHEMBL4007497,J Med Chem,2017,,CHEMBL4090874,,CHEMBL4116755,4.60,0,http://www.openphacts.org/units/Nanomolar,2991220,=,1,1,=,,IC50,nM,,25000.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,25.0
,,18488156,[],CHEMBL4186854,Antagonist activity at P2Y1 receptor (unknown origin),F,,,BAO_0000190,BAO_0000019,assay format,CNc1ncnc2c1ncn2[C@H]1C[C@H](OP(=O)(O)O)[C@@H](COP(=O)(O)O)O1,,,CHEMBL4184187,Bioorg Med Chem,2018,,CHEMBL129841,,CHEMBL129841,6.48,0,http://www.openphacts.org/units/Nanomolar,3068722,=,1,1,=,,IC50,nM,,330.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,0.33
,,18488157,[],CHEMBL4186854,Antagonist activity at P2Y1 receptor (unknown origin),F,,,BAO_0000190,BAO_0000019,assay format,CNc1ncnc2c1ncn2[C@@H]1C[C@H](COP(=O)(O)O)[C@@H](OP(=O)(O)O)C1,,,CHEMBL4184187,Bioorg Med Chem,2018,,CHEMBL4214232,,CHEMBL4214232,6.83,0,http://www.openphacts.org/units/Nanomolar,3068723,=,1,1,=,,IC50,nM,,148.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,0.148
,,18488158,[],CHEMBL4186854,Antagonist activity at P2Y1 receptor (unknown origin),F,,,BAO_0000190,BAO_0000019,assay format,CNc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](OP(=O)(O)O)[C@]2(COP(=O)(O)O)C[C@H]12,,,CHEMBL4184187,Bioorg Med Chem,2018,,CHEMBL2112864,,CHEMBL2112864,7.28,0,http://www.openphacts.org/units/Nanomolar,3068724,=,1,1,=,,IC50,nM,,52.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,0.052
,,18768817,[],CHEMBL4267870,Antagonist activity at P2Y1 (unknown origin) expressed in human 1321N1 cells assessed as induction of calcium stimulation by fluo-4 dye based assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)c1ccc(NC(=O)Nc2cccnc2Oc2ccccc2C(C)(C)C)s1,,,CHEMBL4265928,Eur J Med Chem,2018,,CHEMBL4278771,,CHEMBL4278771,4.89,0,http://www.openphacts.org/units/Nanomolar,3118469,=,1,1,=,,IC50,nM,,12920.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,12.92
,,18768818,[],CHEMBL4267870,Antagonist activity at P2Y1 (unknown origin) expressed in human 1321N1 cells assessed as induction of calcium stimulation by fluo-4 dye based assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CCOC(=O)c1ccc(NC(=O)Nc2cccnc2Oc2ccccc2C(C)(C)C)s1,,,CHEMBL4265928,Eur J Med Chem,2018,,CHEMBL4284352,,CHEMBL4284352,4.90,0,http://www.openphacts.org/units/Nanomolar,3118470,=,1,1,=,,IC50,nM,,12520.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,12.52
,,18768819,[],CHEMBL4267870,Antagonist activity at P2Y1 (unknown origin) expressed in human 1321N1 cells assessed as induction of calcium stimulation by fluo-4 dye based assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)c1ccccc1Oc1ncccc1NC(=O)Nc1ccc(C(=O)OCc2ccccc2)s1,,,CHEMBL4265928,Eur J Med Chem,2018,,CHEMBL4292253,,CHEMBL4292253,5.14,0,http://www.openphacts.org/units/Nanomolar,3118471,=,1,1,=,,IC50,nM,,7190.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,7.19
,,18768820,[],CHEMBL4267870,Antagonist activity at P2Y1 (unknown origin) expressed in human 1321N1 cells assessed as induction of calcium stimulation by fluo-4 dye based assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CCCCNC(=O)Nc1cccnc1Oc1ccccc1C(C)(C)C,,,CHEMBL4265928,Eur J Med Chem,2018,,CHEMBL4287760,,CHEMBL4287760,5.00,0,http://www.openphacts.org/units/Nanomolar,3118476,=,1,1,=,,IC50,nM,,9980.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,9.98
,,18768821,[],CHEMBL4267870,Antagonist activity at P2Y1 (unknown origin) expressed in human 1321N1 cells assessed as induction of calcium stimulation by fluo-4 dye based assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)c1ccccc1Oc1ncccc1NC(=O)N[C@H]1CC[C@H](C)CC1,,,CHEMBL4265928,Eur J Med Chem,2018,,CHEMBL4277104,,CHEMBL4277104,5.15,0,http://www.openphacts.org/units/Nanomolar,3118477,=,1,1,=,,IC50,nM,,7050.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,7.05
,,18768822,[],CHEMBL4267870,Antagonist activity at P2Y1 (unknown origin) expressed in human 1321N1 cells assessed as induction of calcium stimulation by fluo-4 dye based assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)c1ccccc1Oc1ncccc1NC(=O)NC1CCCC1,,,CHEMBL4265928,Eur J Med Chem,2018,,CHEMBL4279409,,CHEMBL4279409,5.62,0,http://www.openphacts.org/units/Nanomolar,3118478,=,1,1,=,,IC50,nM,,2410.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,2.41
,,18768823,[],CHEMBL4267870,Antagonist activity at P2Y1 (unknown origin) expressed in human 1321N1 cells assessed as induction of calcium stimulation by fluo-4 dye based assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)c1ccccc1Oc1ncccc1NC(=O)NC1C2CC3CC(C2)CC1C3,,,CHEMBL4265928,Eur J Med Chem,2018,,CHEMBL4287333,,CHEMBL4287333,6.21,0,http://www.openphacts.org/units/Nanomolar,3118479,=,1,1,=,,IC50,nM,,620.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,0.62
,,18768824,[],CHEMBL4267870,Antagonist activity at P2Y1 (unknown origin) expressed in human 1321N1 cells assessed as induction of calcium stimulation by fluo-4 dye based assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC1CCCCC1NC(=O)Nc1cccnc1Oc1ccccc1C(C)(C)C,,,CHEMBL4265928,Eur J Med Chem,2018,,CHEMBL4280909,,CHEMBL4280909,6.09,0,http://www.openphacts.org/units/Nanomolar,3118480,=,1,1,=,,IC50,nM,,820.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,0.82
,,18768825,[],CHEMBL4267870,Antagonist activity at P2Y1 (unknown origin) expressed in human 1321N1 cells assessed as induction of calcium stimulation by fluo-4 dye based assay,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(NC(=O)Nc2ccc(OC(F)(F)F)cc2)c(Oc2ccccc2C(C)(C)C)n1,,,CHEMBL4265928,Eur J Med Chem,2018,,CHEMBL4276825,,CHEMBL4276825,6.68,0,http://www.openphacts.org/units/Nanomolar,3118481,=,1,1,=,,IC50,nM,,210.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,0.21
,,18768826,[],CHEMBL4267870,Antagonist activity at P2Y1 (unknown origin) expressed in human 1321N1 cells assessed as induction of calcium stimulation by fluo-4 dye based assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)c1ccccc1Oc1ccccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1,,,CHEMBL4265928,Eur J Med Chem,2018,,CHEMBL4294630,,CHEMBL4294630,5.12,0,http://www.openphacts.org/units/Nanomolar,3118482,=,1,1,=,,IC50,nM,,7530.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,7.53
,,18768827,[],CHEMBL4267870,Antagonist activity at P2Y1 (unknown origin) expressed in human 1321N1 cells assessed as induction of calcium stimulation by fluo-4 dye based assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)c1ccccc1Oc1ncccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1,,,CHEMBL4265928,Eur J Med Chem,2018,,CHEMBL2333770,,CHEMBL2333770,6.55,0,http://www.openphacts.org/units/Nanomolar,3118484,=,1,1,=,,IC50,nM,,280.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,0.28
,,19406372,[],CHEMBL4426493,Antagonist activity human P2Y1R expressed in human 1321N1 cells assessed as inhibition of 2MeSADP-induced [3H]inositol phosphate accumulation after 30 mins by liquid scintillation counting method,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)c1cc(-c2ccc(C3CCNCC3)cc2)c2ccc(-c3ccc(C(F)(F)F)cc3)cc2c1,,,CHEMBL4425123,J Med Chem,2016,,CHEMBL1800685,PPTN,CHEMBL1800685,,1,http://www.openphacts.org/units/Nanomolar,3243465,>,1,1,>,,IC50,nM,,10000.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,10.0
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24773444,[],CHEMBL5127323,Antagonist activity at P2Y1 receptor (unknown origin),F,,,BAO_0000190,BAO_0000019,assay format,CNc1ncnc2c1ncn2CCC(COP(=O)(O)O)COP(=O)(O)O,,,CHEMBL5126515,Eur J Med Chem,2022,,CHEMBL432028,,CHEMBL432028,6.32,0,http://www.openphacts.org/units/Nanomolar,3865840,=,1,1,=,,IC50,nM,,480.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,0.48
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24773445,[],CHEMBL5127323,Antagonist activity at P2Y1 receptor (unknown origin),F,,,BAO_0000190,BAO_0000019,assay format,CNc1nc(Cl)nc2c1ncn2CCC(COP(=O)(O)O)COP(=O)(O)O,,,CHEMBL5126515,Eur J Med Chem,2022,,CHEMBL108166,,CHEMBL108166,5.80,0,http://www.openphacts.org/units/Nanomolar,3865841,=,1,1,=,,IC50,nM,,1600.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,1.6
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24773446,[],CHEMBL5127323,Antagonist activity at P2Y1 receptor (unknown origin),F,,,BAO_0000190,BAO_0000019,assay format,CNc1ncnc2c1ncn2CC(COP(=O)(O)O)COP(=O)(O)O,,,CHEMBL5126515,Eur J Med Chem,2022,,CHEMBL320924,,CHEMBL320924,5.96,0,http://www.openphacts.org/units/Nanomolar,3865842,=,1,1,=,,IC50,nM,,1090.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,1.09
